ax,ay,az,qw,qx,qy,qz,u_prev,v_prev,w_prev,u,v,w
-0.00660948,-0.00698286,-9.81655,-0.95406127,-0.018057706,0.004074431,-0.2990391,0.2368,0.0106739,-8.28054e-07,0.236806,0.0106672,-8.24285e-07
0.00359962,-0.00151811,-9.82142,-0.95411867,-0.018058293,0.0040813787,-0.2988559,0.236806,0.0106672,-8.24285e-07,0.236813,0.0106605,-8.2021e-07
0.00639158,-0.0188751,-9.80175,-0.9541738,-0.018057397,0.004078049,-0.29867992,0.236813,0.0106605,-8.2021e-07,0.236819,0.0106538,-8.15989e-07
0.00586714,-0.0302745,-9.81325,-0.9542301,-0.018052204,0.0040813508,-0.29850006,0.236819,0.0106538,-8.15989e-07,0.236825,0.0106471,-8.11759e-07
-0.00529989,-0.0179198,-9.8197,-0.95428634,-0.018056106,0.004085921,-0.2983201,0.236825,0.0106471,-8.11759e-07,0.236831,0.0106403,-8.07637e-07
0.000931279,-0.0181248,-9.81399,-0.9543434,-0.018046508,0.0040859915,-0.2981381,0.236831,0.0106403,-8.07637e-07,0.236837,0.0106335,-8.03712e-07
-0.0138007,-0.0143218,-9.80368,-0.9543978,-0.018045096,0.004086399,-0.29796395,0.236837,0.0106335,-8.03712e-07,0.236844,0.0106267,-8.00052e-07
-0.0141022,-0.00621188,-9.82102,-0.9544532,-0.018051103,0.004089851,-0.29778606,0.236844,0.0106267,-8.00052e-07,0.23685,0.0106199,-7.96699e-07
0.00248927,-0.0334694,-9.8084,-0.95450974,-0.018048296,0.0040893187,-0.29760492,0.23685,0.0106199,-7.96699e-07,0.236856,0.0106131,-7.9345e-07
0.0114904,-0.036817,-9.81927,-0.9545674,-0.018047407,0.0040911515,-0.2974201,0.236856,0.0106131,-7.9345e-07,0.236862,0.0106063,-7.90422e-07
-0.00481298,-0.0276336,-9.7991,-0.9546219,-0.018045899,0.0040985798,-0.29724497,0.236862,0.0106063,-7.90422e-07,0.236868,0.0105995,-7.87704e-07
0.0252428,-0.0104581,-9.82259,-0.954676,-0.0180494,0.00410306,-0.29707098,0.236868,0.0105995,-7.87704e-07,0.236875,0.0105927,-7.85357e-07
0.0182267,-0.00271377,-9.82672,-0.9547317,-0.018048095,0.0041024787,-0.2968919,0.236875,0.0105927,-7.85357e-07,0.236881,0.010586,-7.83415e-07
0.00791497,-0.0097329,-9.81669,-0.9547862,-0.018041303,0.004105611,-0.29671705,0.236881,0.010586,-7.83415e-07,0.236887,0.0105792,-7.81889e-07
0.00827262,0.0130241,-9.80241,-0.95484084,-0.018040897,0.0041123396,-0.29654095,0.236887,0.0105792,-7.81889e-07,0.236893,0.0105724,-7.80767e-07
-0.0150858,0.00145538,-9.784,-0.95489764,-0.018044293,0.0041130586,-0.2963579,0.236893,0.0105724,-7.80767e-07,0.236899,0.0105657,-7.80017e-07
0.00688481,-0.00828753,-9.80618,-0.95495296,-0.018037999,0.00411384,-0.29617998,0.236899,0.0105657,-7.80017e-07,0.236905,0.0105589,-7.79594e-07
-0.00328136,0.00313137,-9.80491,-0.9550066,-0.018037094,0.0041155485,-0.2960069,0.236905,0.0105589,-7.79594e-07,0.236911,0.0105522,-7.79437e-07
-0.00404404,0.0087252,-9.80274,-0.95506144,-0.018034607,0.0041218516,-0.29583013,0.236911,0.0105522,-7.79437e-07,0.236918,0.0105454,-7.79516e-07
0.0144731,-0.020098,-9.7978,-0.9551161,-0.018042203,0.0041195406,-0.29565305,0.236918,0.0105454,-7.79516e-07,0.236924,0.0105387,-7.79734e-07
0.00221577,-0.00112669,-9.82226,-0.95517313,-0.018039303,0.0041188104,-0.29546905,0.236924,0.0105387,-7.79734e-07,0.23693,0.0105319,-7.79997e-07
0.0117782,-0.0243903,-9.80707,-0.95522755,-0.018040191,0.004126038,-0.29529285,0.23693,0.0105319,-7.79997e-07,0.236936,0.0105251,-7.8021e-07
-0.00177455,0.0027706,-9.79049,-0.9552822,-0.018039204,0.004128641,-0.29511607,0.236936,0.0105251,-7.8021e-07,0.236942,0.0105183,-7.80286e-07
-0.00397415,-0.0222745,-9.82133,-0.9553369,-0.018033998,0.0041361297,-0.29493898,0.236942,0.0105183,-7.80286e-07,0.236948,0.0105115,-7.80145e-07
-0.00506317,-0.00893576,-9.81119,-0.95539093,-0.018034799,0.0041349996,-0.29476398,0.236948,0.0105115,-7.80145e-07,0.236954,0.0105046,-7.79717e-07
0.0225751,-0.0101108,-9.80714,-0.9554487,-0.018032193,0.0041352487,-0.2945769,0.236954,0.0105046,-7.79717e-07,0.236961,0.0104977,-7.78944e-07
-0.00343959,-0.0074215,-9.79866,-0.9554899,-0.017967498,0.0039285994,-0.29444996,0.236961,0.0104977,-7.78944e-07,0.236967,0.0104907,-7.77779e-07
-0.0187272,-0.0166274,-9.78683,-0.9555436,-0.017964093,0.0039295782,-0.29427588,0.236967,0.0104907,-7.77779e-07,0.236973,0.0104837,-7.76187e-07
0.0284123,-0.00659069,-9.81552,-0.9555969,-0.017955398,0.0039381697,-0.294103,0.236973,0.0104837,-7.76187e-07,0.236979,0.0104767,-7.73737e-07
0.018448,-0.0184296,-9.80533,-0.95565116,-0.017948803,0.003947451,-0.29392704,0.236979,0.0104767,-7.73737e-07,0.236985,0.0104696,-7.70649e-07
0.00842671,-0.0117072,-9.80573,-0.955706,-0.0179427,0.00394943,-0.293749,0.236985,0.0104696,-7.70649e-07,0.236991,0.0104625,-7.6713e-07
0.00309829,-0.00863511,-9.78965,-0.9557603,-0.017944107,0.0039534713,-0.2935721,0.236991,0.0104625,-7.6713e-07,0.236997,0.0104554,-7.63376e-07
0.0073441,-0.00648054,-9.81662,-0.9558119,-0.0179441,0.0039578895,-0.29340398,0.236997,0.0104554,-7.63376e-07,0.237003,0.0104482,-7.59559e-07
0.00385793,-0.00448883,-9.78899,-0.9558648,-0.017939396,0.0039654793,-0.29323193,0.237003,0.0104482,-7.59559e-07,0.237009,0.0104411,-7.55828e-07
-0.0179363,-0.00108114,-9.79228,-0.95591724,-0.017934104,0.003968051,-0.29306108,0.237009,0.0104411,-7.55828e-07,0.237016,0.0104339,-7.52308e-07
-0.0224035,-0.0161759,-9.81035,-0.95597154,-0.017935291,0.003972018,-0.29288387,0.237016,0.0104339,-7.52308e-07,0.237022,0.0104268,-7.49097e-07
0.00862614,-0.00121258,-9.81426,-0.9560257,-0.017933294,0.003981499,-0.2927069,0.237022,0.0104268,-7.49097e-07,0.237028,0.0104196,-7.46265e-07
-0.00194806,-0.00517184,-9.82465,-0.9560783,-0.017935906,0.003981411,-0.2925351,0.237028,0.0104196,-7.46265e-07,0.237034,0.0104124,-7.43857e-07
0.00997572,0.00701072,-9.80234,-0.9561306,-0.017935293,0.0039854883,-0.29236388,0.237034,0.0104124,-7.43857e-07,0.23704,0.0104053,-7.41691e-07
-0.0111497,0.00435534,-9.81636,-0.95618415,-0.017930303,0.003988981,-0.29218906,0.23704,0.0104053,-7.41691e-07,0.237046,0.0103981,-7.39868e-07
-0.00355085,-0.0166105,-9.79921,-0.956238,-0.0179301,0.0039893696,-0.292013,0.237046,0.0103981,-7.39868e-07,0.237052,0.010391,-7.38459e-07
-0.0186924,-0.0214718,-9.81068,-0.9562896,-0.017927893,0.0039905384,-0.2918439,0.237052,0.010391,-7.38459e-07,0.237058,0.0103839,-7.37505e-07
0.00856299,-0.0134873,-9.78988,-0.9563435,-0.01793399,0.003991428,-0.29166684,0.237058,0.0103839,-7.37505e-07,0.237064,0.0103768,-7.37019e-07
0.0159206,-0.0289909,-9.79882,-0.95639664,-0.017929092,0.0039949184,-0.29149288,0.237064,0.0103768,-7.37019e-07,0.23707,0.0103698,-7.36993e-07
-0.0145222,-0.00457545,-9.80864,-0.9564496,-0.017929893,0.0039975285,-0.2913189,0.23707,0.0103698,-7.36993e-07,0.237076,0.0103627,-7.37394e-07
0.00394186,-0.000646994,-9.81767,-0.9565012,-0.017936302,0.0040037106,-0.29114905,0.237076,0.0103627,-7.37394e-07,0.237082,0.0103557,-7.38172e-07
-0.00473945,-0.0234308,-9.82185,-0.9565553,-0.017935606,0.004010471,-0.2909711,0.237082,0.0103557,-7.38172e-07,0.237088,0.0103487,-7.39265e-07
-0.0107236,-0.0158232,-9.81064,-0.9566098,-0.017934496,0.004011259,-0.29079193,0.237088,0.0103487,-7.39265e-07,0.237094,0.0103417,-7.40596e-07
0.0222734,0.00237544,-9.82696,-0.9566636,-0.017932493,0.004018538,-0.29061487,0.237094,0.0103417,-7.40596e-07,0.2371,0.0103348,-7.40923e-07
0.0386354,-0.0352783,-9.81826,-0.9567161,-0.017932301,0.0040205303,-0.29044202,0.2371,0.0103348,-7.40923e-07,0.237106,0.0103279,-7.40663e-07
-0.00442288,0.0015782,-9.80248,-0.9567657,-0.017926294,0.0040272987,-0.2902789,0.237106,0.0103279,-7.40663e-07,0.237112,0.010321,-7.40185e-07
0.0174708,-0.0234099,-9.81201,-0.9568178,-0.017927697,0.004031469,-0.29010695,0.237112,0.010321,-7.40185e-07,0.237118,0.0103143,-7.39805e-07
-0.0134889,-0.0277718,-9.81898,-0.95686895,-0.017929899,0.00403506,-0.28993797,0.237118,0.0103143,-7.39805e-07,0.237123,0.0103076,-7.39781e-07
-0.00513651,-0.00308155,-9.80916,-0.95691925,-0.017929204,0.004036301,-0.28977206,0.237123,0.0103076,-7.39781e-07,0.237129,0.010301,-7.40315e-07
0.019439,-0.0311221,-9.81406,-0.95696944,-0.01793179,0.004047408,-0.28960583,0.237129,0.010301,-7.40315e-07,0.237135,0.0102944,-7.41554e-07
0.0255147,0.00164278,-9.80755,-0.95702046,-0.01793271,0.004051052,-0.28943714,0.237135,0.0102944,-7.41554e-07,0.237141,0.010288,-7.43588e-07
-0.0147783,-0.0116026,-9.81253,-0.9570708,-0.017939897,0.0040552695,-0.28926995,0.237141,0.010288,-7.43588e-07,0.237147,0.0102816,-7.46459e-07
0.00539029,-0.0343477,-9.80036,-0.95712405,-0.017935602,0.0040578404,-0.28909403,0.237147,0.0102816,-7.46459e-07,0.237153,0.0102753,-7.50162e-07
-0.00941639,-0.00684083,-9.80748,-0.95717424,-0.017930705,0.0040619313,-0.2889281,0.237153,0.0102753,-7.50162e-07,0.237158,0.0102692,-7.54402e-07
0.0114876,-0.0335802,-9.8073,-0.95722526,-0.017929204,0.004070191,-0.28875908,0.237158,0.0102692,-7.54402e-07,0.237164,0.0102631,-7.59201e-07
-0.00717068,-0.00811328,-9.79737,-0.9572777,-0.017930895,0.004076339,-0.28858492,0.237164,0.0102631,-7.59201e-07,0.23717,0.0102571,-7.64544e-07
0.00114665,-0.0119067,-9.8028,-0.9573291,-0.0179213,0.0040791,-0.288415,0.23717,0.0102571,-7.64544e-07,0.237176,0.0102511,-7.70382e-07
-0.0158888,-0.0254426,-9.81683,-0.9573809,-0.017920198,0.0040812795,-0.28824297,0.237176,0.0102511,-7.70382e-07,0.237181,0.0102453,-7.7664e-07
-0.0029157,-0.00626737,-9.82554,-0.9574328,-0.017913096,0.004083509,-0.28807095,0.237181,0.0102453,-7.7664e-07,0.237187,0.0102395,-7.83223e-07
0.0160038,-0.0101173,-9.80754,-0.9574847,-0.017920295,0.004087729,-0.2878979,0.237187,0.0102395,-7.83223e-07,0.237193,0.0102338,-7.90019e-07
-0.00969888,-0.0133595,-9.81255,-0.9575351,-0.017921902,0.0040904707,-0.28773004,0.237193,0.0102338,-7.90019e-07,0.237198,0.0102282,-7.96906e-07
0.0134384,-0.0075829,-9.79262,-0.9575881,-0.0179187,0.00408696,-0.28755403,0.237198,0.0102282,-7.96906e-07,0.237204,0.0102226,-8.03756e-07
0.00567472,0.00152709,-9.82009,-0.9576375,-0.01792181,0.004084602,-0.28738916,0.237204,0.0102226,-8.03756e-07,0.23721,0.010217,-8.10445e-07
-0.00805592,-0.00440592,-9.79989,-0.95768774,-0.017919995,0.0040848786,-0.2872219,0.23721,0.010217,-8.10445e-07,0.237216,0.0102115,-8.17338e-07
-0.0175104,-0.0093122,-9.82254,-0.95773774,-0.017922195,0.004081769,-0.28705493,0.237216,0.0102115,-8.17338e-07,0.237221,0.0102059,-8.24054e-07
0.0195114,-0.0128622,-9.80676,-0.95778877,-0.017917996,0.004078229,-0.28688493,0.237221,0.0102059,-8.24054e-07,0.237227,0.0102003,-8.30247e-07
0.0041984,-0.0236076,-9.81603,-0.9578405,-0.01791841,0.004076802,-0.28671214,0.237227,0.0102003,-8.30247e-07,0.237233,0.0101947,-8.35614e-07
0.0104552,-0.0110486,-9.8035,-0.9578899,-0.017919999,0.0040778797,-0.28654698,0.237233,0.0101947,-8.35614e-07,0.237238,0.010189,-8.39902e-07
0.0069513,-0.00481788,-9.82209,-0.9579407,-0.017921995,0.0040785386,-0.28637692,0.237238,0.010189,-8.39902e-07,0.237244,0.0101833,-8.42911e-07
-0.00102355,-0.0155533,-9.79534,-0.9579916,-0.017917093,0.004082518,-0.28620687,0.237244,0.0101833,-8.42911e-07,0.23725,0.0101774,-8.44493e-07
-0.00151894,-0.0241111,-9.80752,-0.9580411,-0.0179223,0.00408498,-0.28604102,0.23725,0.0101774,-8.44493e-07,0.237256,0.0101715,-8.44554e-07
-0.00683593,-0.00922543,-9.81597,-0.95809466,-0.017847992,0.0038849986,-0.28586888,0.237256,0.0101715,-8.44554e-07,0.237261,0.0101654,-8.43052e-07
0.00268351,0.0115627,-9.81685,-0.9581444,-0.017843908,0.0038856617,-0.28570214,0.237261,0.0101654,-8.43052e-07,0.237267,0.0101592,-8.3999e-07
0.0228739,-0.00983407,-9.79606,-0.95819455,-0.01784231,0.0038891123,-0.28553417,0.237267,0.0101592,-8.3999e-07,0.237273,0.0101529,-8.3498e-07
-0.00448924,-0.000215724,-9.83408,-0.9582438,-0.017837297,0.0038989093,-0.28536895,0.237273,0.0101529,-8.3498e-07,0.237279,0.0101465,-8.2837e-07
-0.00176142,-0.0062409,-9.80013,-0.95829284,-0.017839098,0.0039054495,-0.28520396,0.237279,0.0101465,-8.2837e-07,0.237285,0.0101401,-8.20515e-07
0.00570865,0.00523983,-9.80062,-0.9583429,-0.0178348,0.0039056297,-0.28503597,0.237285,0.0101401,-8.20515e-07,0.23729,0.0101335,-8.11764e-07
0.0074782,0.0133658,-9.7911,-0.95839024,-0.017830005,0.0039065313,-0.28487706,0.23729,0.0101335,-8.11764e-07,0.237296,0.0101269,-8.0245e-07
-0.0187291,0.0069334,-9.79765,-0.9584393,-0.017828306,0.003911931,-0.28471208,0.237296,0.0101269,-8.0245e-07,0.237302,0.0101202,-7.92881e-07
-0.000281357,-0.00681584,-9.80457,-0.95848864,-0.017824994,0.0039199586,-0.2845459,0.237302,0.0101202,-7.92881e-07,0.237307,0.0101134,-7.83338e-07
-0.0145982,0.00898477,-9.80434,-0.95853615,-0.017823702,0.0039205607,-0.28438604,0.237307,0.0101134,-7.83338e-07,0.237313,0.0101067,-7.74061e-07
-0.00749571,-0.0123126,-9.80087,-0.9585841,-0.0178149,0.00392522,-0.28422502,0.237313,0.0101067,-7.74061e-07,0.237319,0.0100998,-7.65253e-07
-0.00618042,-0.0146861,-9.8145,-0.9586323,-0.017815406,0.003929581,-0.2840621,0.237319,0.0100998,-7.65253e-07,0.237325,0.010093,-7.57077e-07
0.00106014,-0.00962016,-9.82912,-0.9586831,-0.017808102,0.0039361804,-0.28389102,0.237325,0.010093,-7.57077e-07,0.23733,0.0100861,-7.49622e-07
-0.000351661,-0.0133917,-9.80902,-0.95873195,-0.0178064,0.0039406796,-0.28372598,0.23733,0.0100861,-7.49622e-07,0.237336,0.0100793,-7.42985e-07
0.00801789,-0.0120762,-9.78941,-0.9587805,-0.017805291,0.003941438,-0.28356186,0.237336,0.0100793,-7.42985e-07,0.237342,0.0100724,-7.37223e-07
0.011213,-0.00201863,-9.82491,-0.95882744,-0.01780331,0.003950122,-0.28340313,0.237342,0.0100724,-7.37223e-07,0.237348,0.0100655,-7.32356e-07
0.00586942,-0.00931078,-9.81926,-0.95887756,-0.017798692,0.003947438,-0.28323388,0.237348,0.0100655,-7.32356e-07,0.237353,0.0100586,-7.2837e-07
-0.0101544,-0.0232002,-9.81427,-0.95892626,-0.017797805,0.003948411,-0.28306907,0.237353,0.0100586,-7.2837e-07,0.237359,0.0100518,-7.25224e-07
0.00311195,-0.00960555,-9.81296,-0.9589747,-0.017797595,0.0039477386,-0.28290492,0.237359,0.0100518,-7.25224e-07,0.237365,0.0100449,-7.22849e-07
-0.00743466,-0.0248565,-9.78857,-0.9590227,-0.017799795,0.003957599,-0.2827419,0.237365,0.0100449,-7.22849e-07,0.23737,0.0100381,-7.21161e-07
0.00802747,-0.00989477,-9.80803,-0.959071,-0.0177987,0.00396397,-0.282578,0.23737,0.0100381,-7.21161e-07,0.237376,0.0100312,-7.20056e-07
-0.0114034,0.00413746,-9.81742,-0.9591197,-0.017795093,0.0039688186,-0.28241292,0.237376,0.0100312,-7.20056e-07,0.237382,0.0100244,-7.19427e-07
0.0130484,-0.0111364,-9.80621,-0.95916706,-0.017792802,0.0039637303,-0.282252,0.237382,0.0100244,-7.19427e-07,0.237388,0.0100175,-7.18624e-07
0.00128313,0.00500224,-9.79858,-0.95921385,-0.017793998,0.0039645093,-0.28209296,0.237388,0.0100175,-7.18624e-07,0.237393,0.0100107,-7.17806e-07
-0.00419783,-0.00861148,-9.8162,-0.95926154,-0.01778461,0.003978562,-0.28193116,0.237393,0.0100107,-7.17806e-07,0.237399,0.0100039,-7.17109e-07
0.0125721,-0.0326041,-9.81212,-0.9593091,-0.017787002,0.0039816704,-0.28176904,0.237399,0.0100039,-7.17109e-07,0.237405,0.00999712,-7.16643e-07
0.0192411,-0.00616069,-9.81178,-0.9593564,-0.017782807,0.003990622,-0.2816081,0.237405,0.00999712,-7.16643e-07,0.23741,0.00999036,-7.16491e-07
0.0055154,0.000718606,-9.79871,-0.959405,-0.0177766,0.00398919,-0.281443,0.23741,0.00999036,-7.16491e-07,0.237416,0.00998362,-7.16713e-07
0.0148101,-0.00357903,-9.81328,-0.95945317,-0.017769303,0.0039956607,-0.28127906,0.237416,0.00998362,-7.16713e-07,0.237422,0.0099769,-7.17343e-07
0.00618695,-0.0169304,-9.82484,-0.9595004,-0.017767906,0.0039984016,-0.2811181,0.237422,0.0099769,-7.17343e-07,0.237427,0.00997021,-7.18394e-07
0.00675249,-0.0156139,-9.81567,-0.959549,-0.017766701,0.00399916,-0.280952,0.237427,0.00997021,-7.18394e-07,0.237433,0.00996354,-7.19855e-07
-0.00897467,-0.00795844,-9.81984,-0.95959795,-0.0177639,0.0040022,-0.280785,0.237433,0.00996354,-7.19855e-07,0.237439,0.00995689,-7.217e-07
0.00553398,-0.0106166,-9.80484,-0.95964587,-0.017765298,0.0040049995,-0.28062096,0.237439,0.00995689,-7.217e-07,0.237444,0.00995028,-7.23301e-07
-0.0116241,-0.0178197,-9.81445,-0.9596926,-0.017770194,0.0040026885,-0.2804609,0.237444,0.00995028,-7.23301e-07,0.23745,0.00994372,-7.24863e-07
0.00609389,-0.00351004,-9.81209,-0.959739,-0.0177689,0.0040013203,-0.28030202,0.23745,0.00994372,-7.24863e-07,0.237455,0.0099372,-7.26555e-07
0.0103199,-0.0248276,-9.80349,-0.95978504,-0.0177756,0.0040062503,-0.280144,0.237455,0.0099372,-7.26555e-07,0.237461,0.00993073,-7.2851e-07
-0.0196241,-0.0110512,-9.82371,-0.9598294,-0.017774407,0.0040087015,-0.2799921,0.237461,0.00993073,-7.2851e-07,0.237466,0.0099243,-7.30825e-07
-0.00460307,-0.0160665,-9.82094,-0.9598774,-0.017777907,0.004016312,-0.27982712,0.237466,0.0099243,-7.30825e-07,0.237472,0.00991793,-7.33564e-07
-0.00767509,-0.0133529,-9.82252,-0.95992494,-0.017779399,0.0040154797,-0.27966398,0.237472,0.00991793,-7.33564e-07,0.237478,0.00991162,-7.36756e-07
-0.0183863,-0.0269366,-9.81669,-0.9599709,-0.017781898,0.004019439,-0.27950597,0.237478,0.00991162,-7.36756e-07,0.237483,0.00990535,-7.40403e-07
-0.00973025,-0.00504511,-9.80982,-0.9600174,-0.017784206,0.0040170415,-0.2793461,0.237483,0.00990535,-7.40403e-07,0.237489,0.00989913,-7.44479e-07
0.00367621,-0.0152378,-9.80714,-0.96006525,-0.017789206,0.004023261,-0.27918106,0.237489,0.00989913,-7.44479e-07,0.237494,0.00989296,-7.48935e-07
0.00763626,0.00423884,-9.82205,-0.9601092,-0.017786903,0.0040286807,-0.27903005,0.237494,0.00989296,-7.48935e-07,0.2375,0.00988685,-7.53446e-07
0.00494435,-0.00669448,-9.79841,-0.9601573,-0.017791305,0.0040367814,-0.2788641,0.2375,0.00988685,-7.53446e-07,0.237505,0.00988078,-7.58043e-07
-0.0032489,-0.0184304,-9.7954,-0.9602052,-0.017789705,0.004037681,-0.27869907,0.237505,0.00988078,-7.58043e-07,0.237511,0.00987476,-7.62739e-07
0.00628739,-0.0128426,-9.81364,-0.9602517,-0.017788894,0.004035989,-0.2785389,0.237511,0.00987476,-7.62739e-07,0.237516,0.00986878,-7.67527e-07
0.00354621,-0.0142631,-9.82435,-0.9602978,-0.017785797,0.0040468494,-0.27837995,0.237516,0.00986878,-7.67527e-07,0.237522,0.00986285,-7.72381e-07
-0.00446288,0.0032163,-9.8046,-0.960344,-0.0177934,0.00404881,-0.27822,0.237522,0.00986285,-7.72381e-07,0.237527,0.00985695,-7.77265e-07
0.000702472,-0.00188521,-9.80503,-0.96039045,-0.01779099,0.0040414077,-0.27805984,0.237527,0.00985695,-7.77265e-07,0.237533,0.00985108,-7.8213e-07
-0.00356696,-0.0072677,-9.8171,-0.96043444,-0.017785508,0.004047302,-0.27790815,0.237533,0.00985108,-7.8213e-07,0.237538,0.00984524,-7.86921e-07
-0.0111487,-0.0174963,-9.78863,-0.9604802,-0.017719204,0.003844041,-0.27775708,0.237538,0.00984524,-7.86921e-07,0.237543,0.00983942,-7.91577e-07
-0.0109749,-0.00120592,-9.79126,-0.9605247,-0.017721495,0.003855239,-0.2776029,0.237543,0.00983942,-7.91577e-07,0.237549,0.00983362,-7.96034e-07
-0.00489169,0.0299731,-9.82026,-0.8614658,0.0029078093,-0.0011930397,0.5078059,0.238472,-0.00804013,-3.94055e-07,0.238475,-0.00803623,-3.97375e-07
-0.0178497,0.00932074,-9.82406,-0.86154,0.00290266,-0.00119133,0.50768,0.238475,-0.00803623,-3.97375e-07,0.238478,-0.00803237,-4.00203e-07
-0.01909,0.00816367,-9.82043,-0.8616149,0.0029002095,-0.0011905099,0.5075529,0.238478,-0.00803237,-4.00203e-07,0.238481,-0.00802853,-4.026e-07
-0.00171282,0.0334015,-9.82148,-0.8616879,0.0029022496,-0.0011910598,0.50742894,0.238481,-0.00802853,-4.026e-07,0.238484,-0.00802473,-4.0463e-07
-0.00731035,0.00443499,-9.83955,-0.8617643,0.002900681,-0.0011899604,0.5072992,0.238484,-0.00802473,-4.0463e-07,0.238487,-0.00802095,-4.06348e-07
0.00198229,0.0325374,-9.81167,-0.8618421,0.0028988703,-0.0011908201,0.50716704,0.238487,-0.00802095,-4.06348e-07,0.23849,-0.00801721,-4.07808e-07
-0.00522521,0.0143189,-9.82077,-0.86191505,0.0028949901,-0.0011823301,0.50704306,0.23849,-0.00801721,-4.07808e-07,0.238492,-0.00801348,-4.09058e-07
0.00294793,0.0219709,-9.80971,-0.8619921,0.0028976104,-0.0011829002,0.50691205,0.238492,-0.00801348,-4.09058e-07,0.238495,-0.00800979,-4.10137e-07
-0.0145793,0.023221,-9.80041,-0.86206686,0.0028966395,-0.0011864498,0.5067849,0.238495,-0.00800979,-4.10137e-07,0.238498,-0.00800611,-4.11081e-07
0.00680042,0.00299463,-9.80515,-0.86213905,0.0028971103,-0.0011882201,0.506662,0.238498,-0.00800611,-4.11081e-07,0.238501,-0.00800246,-4.11916e-07
0.007849,-0.00210669,-9.79988,-0.8622142,0.0028997108,-0.0011898603,0.5065341,0.238501,-0.00800246,-4.11916e-07,0.238504,-0.00799882,-4.12885e-07
-0.0198576,-0.00267757,-9.79135,-0.8622889,0.0029051597,-0.0011909399,0.50640696,0.238504,-0.00799882,-4.12885e-07,0.238507,-0.00799517,-4.1386e-07
0.011477,0.000964801,-9.80687,-0.8623615,0.0029037318,-0.0011895107,0.5062833,0.238507,-0.00799517,-4.1386e-07,0.238509,-0.00799151,-4.14721e-07
0.0238839,-0.011851,-9.81393,-0.8624362,0.0029083306,-0.0011858002,0.5061561,0.238509,-0.00799151,-4.14721e-07,0.238512,-0.00798783,-4.15356e-07
-0.0203656,0.00845292,-9.79107,-0.862509,0.00290921,-0.0011896,0.506032,0.238512,-0.00798783,-4.15356e-07,0.238515,-0.00798413,-4.15669e-07
0.0213415,0.0207128,-9.80041,-0.8625822,0.0029124808,-0.0011872404,0.5059071,0.238515,-0.00798413,-4.15669e-07,0.238518,-0.00798039,-4.15577e-07
-0.0129075,0.00597918,-9.82959,-0.8626562,0.0029062405,-0.0011829302,0.5057811,0.238518,-0.00798039,-4.15577e-07,0.238521,-0.00797661,-4.15014e-07
-0.00734908,0.0201519,-9.82161,-0.8627294,0.0029046012,-0.0011859705,0.5056562,0.238521,-0.00797661,-4.15014e-07,0.238524,-0.00797278,-4.13934e-07
-0.0183092,-0.000750356,-9.81639,-0.86280394,0.0029096496,-0.0011903199,0.5055289,0.238524,-0.00797278,-4.13934e-07,0.238526,-0.0079689,-4.12308e-07
0.008485,0.00871098,-9.79432,-0.86287755,0.0029130117,-0.0011842307,0.5054033,0.238526,-0.0079689,-4.12308e-07,0.238529,-0.00796496,-4.10126e-07
0.019865,-0.0145849,-9.80227,-0.86295027,0.002906561,-0.0011829403,0.5052791,0.238529,-0.00796496,-4.10126e-07,0.238532,-0.00796097,-4.07199e-07
0.00479543,0.0129825,-9.8206,-0.86302227,0.0029090608,-0.0011829103,0.50515616,0.238532,-0.00796097,-4.07199e-07,0.238535,-0.00795694,-4.03687e-07
-0.00224675,-0.000856829,-9.80134,-0.8630965,0.0029072117,-0.0011825907,0.5050293,0.238535,-0.00795694,-4.03687e-07,0.238538,-0.00795286,-3.99749e-07
-0.0266773,0.00211741,-9.81692,-0.86316985,0.0029032996,-0.0011814098,0.5049039,0.238538,-0.00795286,-3.99749e-07,0.238541,-0.00794875,-3.95543e-07
-0.0337505,0.017042,-9.79481,-0.86324066,0.002903559,-0.0011802996,0.5047828,0.238541,-0.00794875,-3.95543e-07,0.238544,-0.00794461,-3.91218e-07
-0.0139653,-0.000444497,-9.81732,-0.86331373,0.002907209,-0.0011809696,0.50465786,0.238544,-0.00794461,-3.91218e-07,0.238546,-0.00794044,-3.8691e-07
-0.00579975,0.0103883,-9.81168,-0.8633861,0.0029063004,-0.0011838301,0.50453407,0.238546,-0.00794044,-3.8691e-07,0.238549,-0.00793625,-3.82741e-07
0.0193714,0.00741495,-9.82922,-0.86345756,0.0029068184,-0.0011916794,0.50441176,0.238549,-0.00793625,-3.82741e-07,0.238552,-0.00793205,-3.78816e-07
-0.0186524,0.00798955,-9.80694,-0.8635285,0.0029057215,-0.0011891606,0.5042903,0.238552,-0.00793205,-3.78816e-07,0.238555,-0.00792783,-3.7522e-07
0.00423417,-0.0132698,-9.79834,-0.86360174,0.002910459,-0.0011876296,0.5041648,0.238555,-0.00792783,-3.7522e-07,0.238558,-0.00792362,-3.7202e-07
0.0133358,0.000785507,-9.826,-0.8636733,0.002909001,-0.0011891405,0.5040422,0.238558,-0.00792362,-3.7202e-07,0.238561,-0.00791941,-3.69128e-07
-0.0170454,0.00756539,-9.80095,-0.8637436,0.0029059188,-0.0011842594,0.50392175,0.238561,-0.00791941,-3.69128e-07,0.238563,-0.00791522,-3.66647e-07
