ax,ay,az,qw,qx,qy,qz,vE,vN,vD
-0.00957852,0.00191884,-9.81369,1.0,5.85835e-05,4.36803e-05,7.0793896e-05,0.24063799,6.120354e-05,-2.101368e-05
0.00059122,0.0250367,-9.80869,1.0,5.93733e-05,3.85043e-05,7.33585e-05,0.24063799,6.1625884e-05,-1.8522942e-05
-0.0102233,0.00324727,-9.8055,1.0,5.569e-05,3.58609e-05,7.31684e-05,0.24063799,6.0691455e-05,-1.7251625e-05
-0.0143248,0.00703296,-9.80091,1.0,5.49023e-05,2.33249e-05,7.69235e-05,0.24063799,6.163665e-05,-1.1218934e-05
0.00628364,0.0155342,-9.8189,1.0,5.66753e-05,1.9363e-05,8.0339596e-05,0.24063799,6.241165e-05,-9.312585e-06
0.019812,-0.00360835,-9.80799,1.0,5.00836e-05,1.32275e-05,7.8406796e-05,0.24063799,6.0607028e-05,-6.3609828e-06
0.00384941,-0.00094965,-9.82428,1.0,4.74576e-05,1.36728e-05,7.62165e-05,0.24063799,5.8680183e-05,-6.576205e-06
-0.0257332,-0.00995638,-9.81268,1.0,4.65132e-05,1.31986e-05,7.83054e-05,0.24063799,5.8819205e-05,-6.3486405e-06
-0.00625338,0.0193258,-9.80214,1.0,4.49921e-05,7.1374498e-06,7.64422e-05,0.24063799,5.706595e-05,-3.4323236e-06
-0.0168972,0.0030098,-9.81279,1.0,5.20092e-05,1.05975e-06,7.82637e-05,0.24063699,5.7097808e-05,-5.072792e-07
-0.00437918,-0.0132653,-9.81931,1.0,5.62001e-05,-1.7421199e-06,8.22911e-05,0.24063699,5.820422e-05,8.410395e-07
-0.000132504,0.0209289,-9.79637,1.0,5.76534e-05,-2.2101399e-06,8.11029e-05,0.24063699,5.6812856e-05,1.0658127e-06
-7.06904e-05,-0.00127857,-9.84189,1.0,5.8047e-05,-5.25727e-06,8.01191e-05,0.24063699,5.5530694e-05,2.5317993e-06
-0.00765816,0.0102422,-9.78654,1.0,5.85344e-05,-3.75653e-06,8.11926e-05,0.24063699,5.5247383e-05,1.8091112e-06
-0.000964968,0.00407669,-9.80308,1.0,6.03807e-05,-8.42349e-06,7.28994e-05,0.24063699,5.0461942e-05,4.0546347e-06
-0.00114929,0.00397172,-9.80939,1.0,7.01572e-05,-5.27219e-06,7.29764e-05,0.24063699,4.9744667e-05,2.5384477e-06
0.0137014,-0.012692,-9.82508,1.0,7.29998e-05,-4.91434e-06,6.77556e-05,0.24063699,4.6525536e-05,2.3662512e-06
0.00179802,-0.0126069,-9.80829,1.0,7.49117e-05,-7.31435e-06,7.42618e-05,0.24063699,4.900761e-05,3.5218732e-06
-0.00940567,-2.37608e-05,-9.80431,1.0,7.55476e-05,-3.59913e-06,7.74359e-05,0.24063699,4.9953553e-05,1.7343431e-06
0.0147217,-0.00150503,-9.80377,1.0,8.0631e-05,-3.05012e-06,8.15238e-05,0.24063699,5.1416067e-05,1.4710545e-06
-0.0102343,-0.00943623,-9.81028,1.0,7.60512e-05,-4.43312e-06,8.17716e-05,0.24063699,5.1116684e-05,2.1369162e-06
-0.00318217,-0.0127049,-9.77316,1.0,7.1240596e-05,-5.24933e-06,7.79545e-05,0.24063699,4.8955393e-05,2.5299e-06
0.00140034,0.000681451,-9.84171,1.0,7.05649e-05,-4.2954e-06,7.67987e-05,0.24063699,4.817687e-05,2.0713414e-06
0.00701192,-0.00315947,-9.81067,1.0,7.16036e-05,-5.4429e-06,7.48117e-05,0.24063699,4.710574e-05,2.6242244e-06
-0.0056449,-0.0116038,-9.79305,1.0,7.11341e-05,-4.03217e-06,7.98656e-05,0.24063699,4.9535298e-05,1.9460379e-06
0.00234389,0.0208742,-9.8115,1.0,7.11489e-05,-1.19961e-05,7.70856e-05,0.24063699,4.8266884e-05,5.7793236e-06
0.0134866,-0.00530582,-9.80768,1.0,6.88446e-05,-1.26198e-05,7.78315e-05,0.24063699,4.875576e-05,6.079855e-06
-0.0312114,0.00581049,-9.82474,1.0,6.84972e-05,-1.1726e-05,7.4209296e-05,0.24063699,4.7187517e-05,5.6499466e-06
-0.00158435,-0.00655756,-9.7953,1.0,6.96349e-05,-1.07585e-05,7.08259e-05,0.24063699,4.5762004e-05,5.184579e-06
-0.00079524,-0.00272243,-9.79855,1.0,7.22964e-05,-7.3452898e-06,7.03549e-05,0.24063699,4.574793e-05,3.5422547e-06
-0.000399932,0.00939001,-9.81442,1.0,6.87222e-05,-8.25514e-06,6.48395e-05,0.24063699,4.3297292e-05,3.9798942e-06
0.0209824,-0.00396769,-9.81394,1.0,6.86192e-05,-1.756e-05,6.92669e-05,0.24063699,4.560478e-05,8.458277e-06
0.00068513,-0.0183394,-9.81337,1.0,6.34544e-05,-1.76614e-05,6.77995e-05,0.24063699,4.5031895e-05,8.506704e-06
0.0010828,-0.0043625,-9.80792,1.0,6.45183e-05,-1.62006e-05,7.07252e-05,0.24063699,4.6514095e-05,7.803699e-06
-0.012371,-0.022367,-9.79586,1.0,6.6429e-05,-1.23178e-05,7.16559e-05,0.24063699,4.6963527e-05,5.9349613e-06
0.000407924,-0.0125248,-9.77941,1.0,6.77585e-05,-1.01215e-05,7.30799e-05,0.24063699,4.7579226e-05,4.877732e-06
0.009697,0.00743962,-9.8057,1.0,7.26809e-05,-1.25435e-06,8.11618e-05,0.24063699,5.132372e-05,6.103251e-07
0.000128461,0.000903297,-9.81192,1.0,7.30496e-05,8.5792897e-07,7.96877e-05,0.24063699,5.039145e-05,-4.0684822e-07
0.010149,-0.00455412,-9.80301,1.0,7.2557e-05,1.94922e-06,7.73425e-05,0.24063699,4.89632e-05,-9.3281506e-07
0.00844632,0.0167662,-9.80885,1.0,7.34446e-05,-4.61472e-06,8.0815196e-05,0.24063699,5.026099e-05,2.225704e-06
0.00673842,-0.00474677,-9.80726,1.0,7.2639e-05,-6.08956e-06,8.364e-05,0.24063699,5.1178744e-05,2.9347962e-06
0.00290345,0.00793108,-9.80975,1.0,6.99837e-05,-5.64696e-06,8.50893e-05,0.24063699,5.1372775e-05,2.7208791e-06
0.00390492,-0.0113068,-9.82259,1.0,6.74131e-05,-9.18911e-06,8.33549e-05,0.24063699,4.998073e-05,4.4246062e-06
0.001409,0.00105012,-9.80865,1.0,6.62174e-05,-7.74992e-06,9.08191e-05,0.24063699,5.2970994e-05,3.7313243e-06
0.00257245,0.0036339,-9.81122,1.0,7.29156e-05,-1.06218e-05,9.0068e-05,0.24063699,5.1971732e-05,5.113075e-06
-0.000716523,-0.0126941,-9.79622,1.0,6.85503e-05,-9.79319e-06,9.2619e-05,0.24063699,5.2541003e-05,4.7133367e-06
0.0312933,0.00943133,-9.81736,1.0,6.76422e-05,-1.15583e-05,9.34766e-05,0.24063699,5.2285322e-05,5.562079e-06
-0.0128661,-0.0015778,-9.82103,1.0,6.7390196e-05,-1.60193e-05,9.4263596e-05,0.24063699,5.199645e-05,7.708365e-06
-0.00173335,-0.00243656,-9.80227,1.0,7.19087e-05,-1.1827e-05,9.29555e-05,0.24063699,5.0710518e-05,5.690299e-06
0.00184773,0.0254163,-9.8055,1.0,7.33604e-05,-1.95396e-05,8.87055e-05,0.24063699,4.802856e-05,9.401521e-06
0.0130287,-0.00956161,-9.79742,1.0,7.18025e-05,-1.68812e-05,8.53281e-05,0.24063699,4.5795314e-05,8.121386e-06
0.0116744,-0.0102547,-9.79314,1.0,6.84314e-05,-2.13837e-05,8.50276e-05,0.24063699,4.50779e-05,1.0287696e-05
-0.0145475,-0.00678663,-9.83384,1.0,7.29894e-05,-1.8157e-05,8.36901e-05,0.24063699,4.390232e-05,8.734567e-06
-0.00294844,-0.0142855,-9.80651,1.0,7.92032e-05,-2.3970799e-05,0.00013988,0.24063699,7.0457696e-05,1.1534722e-05
-0.00808719,0.0180569,-9.80289,1.0,7.62334e-05,-2.2799999e-05,0.000139641,0.24063699,6.9903224e-05,1.09707835e-05
0.00975426,-0.0150112,-9.81256,1.0,8.1959595e-05,-2.56311e-05,0.000141369,0.24063699,7.034214e-05,1.2333632e-05
0.000489616,-0.000884129,-9.81228,1.0,8.66725e-05,-2.52789e-05,0.000143286,0.24063699,7.091861e-05,1.2164449e-05
-0.000182823,0.00468447,-9.81839,1.0,8.13182e-05,-2.60859e-05,0.000138832,0.24063699,6.847368e-05,1.2552244e-05
0.0139587,-0.01063,-9.82311,1.0,8.00845e-05,-2.64754e-05,0.000136485,0.24063699,6.708473e-05,1.27395615e-05
0.00700837,0.00761524,-9.82851,1.0,7.6281496e-05,-3.33619e-05,0.00014207,0.24063699,6.9551425e-05,1.6053902e-05
0.00264255,-0.00988651,-9.82162,1.0,7.85625e-05,-3.41478e-05,0.000142855,0.24063699,6.97423e-05,1.6432488e-05
0.000678513,-0.00374554,-9.82341,1.0,8.58814e-05,-2.9989e-05,0.000139261,0.24063699,6.785532e-05,1.4431551e-05
-0.000168472,0.0121311,-9.81252,1.0,8.82753e-05,-2.8018e-05,0.000137407,0.24063699,6.683035e-05,1.3483312e-05
-0.010258,-0.0155674,-9.82295,1.0,9.05724e-05,-2.47906e-05,0.00014093,0.24063699,6.8412875e-05,1.1930668e-05
0.0239041,0.0242006,-9.81453,1.0,9.0429e-05,-2.23347e-05,0.000144033,0.24063699,6.980801e-05,1.0749186e-05
-0.0179942,0.0133656,-9.76925,1.0,9.1399e-05,-1.50779e-05,0.000146259,0.24063699,7.078084e-05,7.25726e-06
0.0096768,0.0184439,-9.82167,1.0,9.58083e-05,-1.0791e-05,0.00014311,0.24063699,6.915856e-05,5.1947245e-06
-0.010779,-0.009305,-9.8025,1.0,9.83534e-05,-1.32254e-05,0.000135262,0.24063699,6.5258806e-05,6.3666525e-06
0.00371321,-0.0126957,-9.79707,1.0,9.72457e-05,-1.12937e-05,0.00013286399,0.24063699,6.395942e-05,5.43733e-06
0.0283673,-0.0169542,-9.78938,1.0,0.000104834,-1.02144995e-05,0.000134829,0.24063699,6.4730484e-05,4.919079e-06
-0.00415778,0.00647267,-9.80308,1.0,0.000105414,-1.00476e-05,0.000135924,0.24063699,6.50479e-05,4.8394113e-06
0.00344174,-0.00295259,-9.81471,1.0,0.000105786996,-8.94571e-06,0.000129732,0.24063699,6.181869e-05,4.309373e-06
0.00742322,-0.00285913,-9.8181,1.0,0.000104678,-1.17088e-05,0.000135529,0.24063699,6.4315995e-05,5.6399563e-06
0.00618668,-0.0182645,-9.82753,1.0,0.000108544,-1.40334e-05,0.000130263,0.24063699,6.144308e-05,6.759234e-06
0.0331793,-0.00136982,-9.8343,1.0,0.000105054,-7.24734e-06,0.000125653,0.24063699,5.8839036e-05,3.4933557e-06
-0.0140271,0.00266296,-9.79201,1.0,0.000106073996,-1.56259e-05,0.000124764,0.24063699,5.800154e-05,7.5263138e-06
0.00157297,-0.00873808,-9.78542,1.0,0.000110172,-2.03422e-05,0.000124346,0.24063699,5.7375815e-05,9.796939e-06
-0.0302655,-0.00599135,-9.79955,1.0,0.000112044,-1.9421299e-05,0.000125963,0.24063699,5.772472e-05,9.35452e-06
-0.0113545,0.00892115,-9.80558,1.0,0.00010962,-2.2822e-05,0.000124289,0.24063699,5.649544e-05,1.0991566e-05
-0.0120753,0.00108797,-9.80035,1.0,0.000111277,-1.6874399e-05,0.000120371995,0.24063699,5.420447e-05,8.129607e-06
-0.0192277,-0.0071638,-9.80846,1.0,0.000107597,-1.12356e-05,0.000117033,0.24063699,5.2220475e-05,5.41601e-06
0.0180133,0.00608265,-9.80202,1.0,0.000106546,-1.53214e-05,0.000116990996,0.24063699,5.1862487e-05,7.382891e-06
-0.0239458,-0.0186841,-9.8032,1.0,0.000111402,-2.39677e-05,0.000113456,0.24063699,4.9873077e-05,1.1544679e-05
-0.0109956,-0.00231565,-9.79029,1.0,0.000112317,-2.7456299e-05,0.000117712,0.24063699,5.169258e-05,1.3224393e-05
0.014752,-0.000390482,-9.79325,1.0,0.000112939,-3.02455e-05,0.000118744,0.24063699,5.2027233e-05,1.4567276e-05
-0.00769742,0.0165373,-9.82064,1.0,0.000114377,-3.05129e-05,0.000118797,0.24063699,5.1946125e-05,1.4696376e-05
0.00247911,0.0106396,-9.79775,1.0,0.000119724,-2.86387e-05,0.000112558,0.24063699,4.8891066e-05,1.3794513e-05
-0.00448218,-0.0174177,-9.82968,1.0,0.000122126,-2.63978e-05,0.000109921,0.24063699,4.7620546e-05,1.27161475e-05
-0.00185562,0.00553561,-9.8036,1.0,0.000123129,-2.54115e-05,0.000106704,0.24063699,4.6116744e-05,1.2241417e-05
-0.0017844,0.00885994,-9.8204,1.0,0.000125231,-2.34806e-05,0.000104991,0.24063699,4.5376302e-05,1.1312138e-05
0.0011379,-0.00209433,-9.80434,1.0,0.000119724995,-1.77976e-05,0.000103437,0.24063699,4.4744702e-05,8.576713e-06
-0.013921,0.00903148,-9.8377,1.0,0.000117216,-2.32537e-05,0.000103686,0.24063699,4.5004053e-05,1.12024145e-05
0.00388204,-0.0154026,-9.80263,1.0,0.000114892995,-1.9298599e-05,9.9084e-05,0.24063699,4.2944714e-05,9.298435e-06
-0.00855821,-0.0143811,-9.79987,1.0,0.000111559,-1.67439e-05,0.000100269,0.24063699,4.367743e-05,8.068664e-06
0.000357469,0.00876477,-9.81632,1.0,0.000115111,-9.488e-06,0.00010017,0.24063699,4.379122e-05,4.576484e-06
-0.00685021,0.00878965,-9.81874,1.0,0.00011299,-6.57213e-06,0.000105635,0.24063699,4.65775e-05,3.1730845e-06
-0.00796804,-0.00453175,-9.80957,1.0,0.000113313,-9.89034e-06,0.000104397,0.24063699,4.612661e-05,4.7696817e-06
-0.0060111,0.0138582,-9.81838,1.0,0.000109709996,-1.14450995e-05,0.000102738995,0.24063699,4.5458164e-05,5.5173596e-06
0.00781094,0.0126565,-9.79781,1.0,0.00010597,-9.21188e-06,0.000107809996,0.24063699,4.800917e-05,4.4422977e-06
-0.00416502,-0.0244363,-9.79825,1.0,0.000108657,4.39325e-07,0.000109898,0.24063699,4.9103022e-05,-2.0274221e-07
0.00100448,0.0142189,-9.81165,1.0,0.000110463,2.9344199e-06,0.000107658,0.24063699,4.809004e-05,-1.4040118e-06
-0.0191189,0.0119159,-9.80392,1.0,0.000109716995,3.03536e-06,0.000107752996,0.24063699,4.8176527e-05,-1.4530373e-06
-0.0113068,0.00254923,-9.79102,1.0,0.000108873995,1.0216e-05,0.000113537,0.24063699,5.097735e-05,-4.9090495e-06
-0.00342209,-6.46483e-05,-9.80781,1.0,0.000110082,1.26903e-05,-3.47452e-05,0.240637,-2.0393129e-05,-6.1080877e-06
-0.00236085,-0.0145605,-9.81005,1.0,0.000113596,1.71293e-05,-4.03891e-05,0.240637,-2.3136758e-05,-8.245276e-06
0.00497238,-0.00731607,-9.82197,1.0,0.00012153,1.63301e-05,-3.75467e-05,0.240637,-2.1797225e-05,-7.860994e-06
-0.0244495,-0.0121799,-9.80383,1.0,0.00012633,1.78543e-05,-3.01339e-05,0.240637,-1.8250246e-05,-8.594432e-06
0.00140919,-0.00690709,-9.82481,1.0,0.000131194,2.18658e-05,-2.97217e-05,0.240637,-1.805529e-05,-1.0525269e-05
0.0121363,-0.000981869,-9.80954,1.0,0.00013007999,2.66229e-05,-3.08935e-05,0.240637,-1.8596022e-05,-1.2814843e-05
0.00936921,-0.0197782,-9.81288,1.0,0.000130243,3.0533e-05,-2.9520499e-05,0.240637,-1.7875835e-05,-1.46965895e-05
0.00713547,-0.0138365,-9.82867,1.0,0.000132697,2.76099e-05,-2.9221299e-05,0.240637,-1.7627539e-05,-1.3289763e-05
0.00447679,0.00316449,-9.80247,1.0,0.000136959,2.8873299e-05,-2.80595e-05,0.240637,-1.6910204e-05,-1.389773e-05
0.0242334,0.00711222,-9.81954,1.0,0.00013731,3.43578e-05,-3.47422e-05,0.240637,-1.9907127e-05,-1.653761e-05
-0.00424249,-0.00516158,-9.81704,1.0,0.000137249,3.12704e-05,-2.8737699e-05,0.240637,-1.6731703e-05,-1.5051186e-05
0.000851015,0.0116988,-9.80673,1.0,0.000136817,2.91073e-05,-2.82286e-05,0.240637,-1.6129405e-05,-1.4009945e-05
-0.00481931,-6.71985e-06,-9.80689,1.0,0.000139691,3.01456e-05,-2.90342e-05,0.240637,-1.6104099e-05,-1.450965e-05
-0.0145209,-0.0136597,-9.80242,1.0,0.000142548,2.80922e-05,-3.12203e-05,0.240637,-1.6692331e-05,-1.3521535e-05
0.0118691,0.0129234,-9.81525,1.0,0.00014339,2.19256e-05,-2.71054e-05,0.240637,-1.42037115e-05,-1.055341e-05
0.00368165,0.00358635,-9.82144,1.0,0.000138761,2.82214e-05,-2.94166e-05,0.240637,-1.4770234e-05,-1.3583506e-05
-0.0132804,0.00446735,-9.79941,1.0,0.000135915,2.6604499e-05,-3.37257e-05,0.240637,-1.6270988e-05,-1.2805614e-05
-0.0025851,0.0123708,-9.8019,1.0,0.000144326,2.3442699e-05,-2.79528e-05,0.240637,-1.2901293e-05,-1.1283717e-05
0.0115335,0.00449109,-9.79236,1.0,0.000142702,2.57246e-05,-2.24124e-05,0.240637,-9.634899e-06,-1.2381621e-05
-0.0133692,-0.00621151,-9.81712,1.0,0.000142245,2.72233e-05,-1.47494e-05,0.240637,-5.348399e-06,-1.3102485e-05
-0.0195039,-0.00242074,-9.80036,1.0,0.000139792,2.71058e-05,-1.62193e-05,0.240637,-5.4682037e-06,-1.3046154e-05
-0.0187438,-0.0199206,-9.80708,1.0,0.000137045,2.76066e-05,-1.17039e-05,0.240637,-2.7267517e-06,-1.3287016e-05
0.00206816,-0.015974,-9.80331,1.0,0.000139539,2.50905e-05,-1.60789e-05,0.240637,-4.3038813e-06,-1.2076457e-05
0.00169831,-0.0094853,-9.80035,1.0,0.000134894,2.6596499e-05,-9.89809e-06,0.240637,-8.510365e-07,-1.2800887e-05
-0.0108677,0.00659104,-9.8199,1.0,0.00013619699,2.3404e-05,-1.0285999e-05,0.240637,-6.2007e-07,-1.1264442e-05
0.0117859,0.0162461,-9.805,1.0,0.00014294499,2.27373e-05,-7.2643197e-06,0.240637,1.1830762e-06,-1.0943319e-05
0.00100204,0.0144243,-9.79066,1.0,0.000145634,2.33356e-05,-6.22226e-06,0.240637,1.957214e-06,-1.1231139e-05
0.000584679,0.0181765,-9.83848,1.0,0.00014727999,2.10852e-05,-7.78581e-06,0.240637,1.3950169e-06,-1.0148143e-05
0.00257466,0.00494116,-9.81808,1.0,0.000150223,2.0628e-05,-7.75462e-06,0.240637,1.5142047e-06,-9.928055e-06
-0.011558,-0.00489528,-9.77918,1.0,0.000146342,1.87238e-05,-6.8097797e-06,0.240637,1.9841789e-06,-9.011562e-06
-0.000147087,0.0225923,-9.79943,1.0,0.000146473,1.7623799e-05,-4.11848e-06,0.240637,3.2051253e-06,-8.481979e-06
-0.00393922,0.000709381,-9.8008,1.0,0.000141538,1.72111e-05,-5.03429e-06,0.240637,2.6010798e-06,-8.283496e-06
0.00958808,0.00411637,-9.80956,1.0,0.000138738,1.80408e-05,-3.7754e-06,0.240637,2.973883e-06,-8.682849e-06
0.0069639,-0.0088762,-9.80087,1.0,0.000138463,2.1539e-05,-2.98755e-06,0.240637,3.0591455e-06,-1.0366553e-05
0.00776584,0.031901,-9.80364,1.0,0.000138025,1.79529e-05,-4.799e-06,0.240637,1.842319e-06,-8.640992e-06
0.00230286,0.00728798,-9.7998,1.0,0.000137298,1.56716e-05,-2.97253e-06,0.240637,2.3372045e-06,-7.543197e-06
-0.0115786,-0.017526,-9.80883,1.0,0.000138102,1.97006e-05,-8.4026397e-07,0.240637,2.9524426e-06,-9.482387e-06
0.0099805,0.0189751,-9.81294,1.0,0.000133426,1.6841e-05,3.51432e-06,0.240637,4.6215328e-06,-8.106187e-06
0.00165748,0.00322291,-9.82256,1.0,0.000131509,1.6806e-05,1.73197e-06,0.240637,3.3338463e-06,-8.089782e-06
-0.00472054,-0.010756,-9.81514,1.0,0.000133029,2.15156e-05,-1.12929e-07,0.240637,2.0239984e-06,-1.0356817e-05
0.0111294,-0.00642262,-9.81653,1.0,0.000127725,2.20462e-05,-7.30957e-06,0.240637,-1.8441401e-06,-1.0612957e-05
-0.0194343,0.00231605,-9.79217,1.0,0.000132542,2.2435299e-05,-8.2610095e-06,0.240637,-2.6799373e-06,-1.0800589e-05
0.00735886,0.0137324,-9.82401,1.0,0.00013631,1.63056e-05,-1.1515e-05,0.240637,-4.5900624e-06,-7.851036e-06
0.00884997,0.0083621,-9.80393,1.0,0.000138479,1.99939e-05,-1.56336e-05,0.240637,-6.8753366e-06,-9.626674e-06
0.00302547,0.00344383,-9.83215,1.0,0.000136974,1.92398e-05,-1.57455e-05,0.240637,-7.187716e-06,-9.26399e-06
-0.00316763,-0.00282476,-9.81874,1.0,0.000130197,1.84499e-05,-1.54448e-05,0.240637,-7.2536345e-06,-8.883982e-06
-0.0294877,0.0124513,-9.80153,1.0,0.00013055,1.89411e-05,-1.43032e-05,0.240637,-6.865206e-06,-9.1205e-06
0.0156756,-0.0207649,-9.80353,1.0,0.0001357,1.48193e-05,-1.65083e-05,0.240637,-8.038033e-06,-7.1371173e-06
0.00353391,-0.000190044,-9.80448,1.0,0.000130703,1.6501499e-05,-1.19002e-05,0.240637,-5.882943e-06,-7.946504e-06
-0.0117692,0.014232,-9.8078,1.0,0.000130794,2.58736e-05,-1.14249e-05,0.240637,-5.6699023e-06,-1.2457106e-05
-0.00222474,0.00173069,-9.80785,1.0,0.000130946,2.4171599e-05,-6.78179e-05,0.240637,-3.278345e-05,-1.1641581e-05
-0.00284529,0.00848777,-9.82003,1.0,0.000127846,1.80664e-05,-6.33634e-05,0.240637,-3.057349e-05,-8.702947e-06
-0.00702421,-0.0137752,-9.81661,1.0,0.00012915,2.30361e-05,-6.54384e-05,0.240637,-3.148674e-05,-1.109483e-05
0.000163136,0.0100986,-9.80814,1.0,0.000126936,2.60481e-05,-6.65032e-05,0.240637,-3.190555e-05,-1.2544279e-05
-0.0146395,-0.029931,-9.79962,1.0,0.000124677,2.47098e-05,-6.14862e-05,0.240637,-2.9399966e-05,-1.1899617e-05
-0.0209256,-0.0108069,-9.81975,1.0,0.000117128,2.61732e-05,-5.49762e-05,0.240637,-2.6189025e-05,-1.2603082e-05
0.00561881,0.00168911,-9.81835,1.0,0.000125155,2.71542e-05,-5.56229e-05,0.240637,-2.6446221e-05,-1.3075181e-05
0.00570365,-0.00163628,-9.7987,1.0,0.000129393,2.33524e-05,-5.4386e-05,0.240637,-2.5831263e-05,-1.124521e-05
0.0188557,-0.0103801,-9.78665,1.0,0.000125293,1.89778e-05,-5.6771e-05,0.240637,-2.7002721e-05,-9.13956e-06
0.0177249,0.000637793,-9.83784,1.0,0.000122926,1.31561e-05,-5.52807e-05,0.240637,-2.6360265e-05,-6.337267e-06
-0.00432014,-0.0190563,-9.82551,1.0,0.000123646,1.57148e-05,-5.5801298e-05,0.240637,-2.674278e-05,-7.568451e-06
0.00720744,0.0183101,-9.80394,1.0,0.000128909,1.45116e-05,-5.8919e-05,0.240637,-2.8438219e-05,-6.9894313e-06
0.00382631,-0.0148718,-9.84864,1.0,0.000127743,1.12537e-05,-6.31251e-05,0.240637,-3.070029e-05,-5.4214293e-06
0.00204282,-0.00461671,-9.80049,1.0,0.00012603,9.70588e-06,-7.18781e-05,0.240637,-3.518757e-05,-4.676702e-06
0.00471507,0.0101939,-9.81653,1.0,0.00012625,9.62329e-06,-7.23571e-05,0.240637,-3.572196e-05,-4.6367218e-06
0.00236607,-0.00772702,-9.79932,1.0,0.000127967,1.38322e-05,-6.57455e-05,0.240637,-3.2863478e-05,-6.6617627e-06
-0.0210272,-0.0214806,-9.82148,1.0,0.000135933,1.23259e-05,-7.04874e-05,0.240637,-3.5478926e-05,-5.937169e-06
-0.0209193,-0.0059008,-9.82029,1.0,0.000133979,1.23262e-05,-6.95207e-05,0.240637,-3.534543e-05,-5.936962e-06
-0.00516094,0.0176287,-9.80184,1.0,0.000129016,1.36533e-05,-7.62533e-05,0.24063699,-3.890473e-05,-6.5756913e-06
0.00519768,-0.00898785,-9.77137,1.0,0.000128176,1.48642e-05,-7.69959e-05,0.24063699,-3.9557777e-05,-7.1582917e-06
0.00780327,-1.45621e-05,-9.81738,1.0,0.000134766,1.21239e-05,-7.59452e-05,0.24063699,-3.9314415e-05,-5.8394994e-06
-0.00310243,-0.00361386,-9.8079,1.0,0.000127825,1.44452e-05,-7.5152e-05,0.24063699,-3.9152066e-05,-6.9561866e-06
-0.0200046,-0.0187055,-9.82955,1.0,0.000126714,1.01898995e-05,-7.70103e-05,0.24063699,-4.0227693e-05,-4.90818e-06
-0.00713111,0.0130605,-9.8062,1.0,0.000127396,6.27461e-06,-7.5789896e-05,0.24063699,-3.978046e-05,-3.0237406e-06
0.00822968,-0.0244171,-9.79468,1.0,0.000129271,1.5489899e-05,-7.31615e-05,0.24063699,-3.8612823e-05,-7.458705e-06
0.00918603,-0.0191576,-9.80112,1.0,0.000128627,1.1114e-05,-7.02205e-05,0.240637,-3.725443e-05,-5.352486e-06
-0.00657931,0.0101098,-9.79694,1.0,0.000125932,1.38263995e-05,-7.11429e-05,0.240637,-3.771607e-05,-6.657861e-06
0.0133186,0.033246,-9.80665,1.0,0.000128819,4.13946e-06,-6.86298e-05,0.240637,-3.648956e-05,-1.995793e-06
0.00542383,0.000653372,-9.81364,1.0,0.000125819,2.02166e-06,-6.82808e-05,0.240637,-3.627305e-05,-9.764678e-07
0.000330786,-0.00280518,-9.81056,1.0,0.000123172,1.6340899e-06,-7.36878e-05,0.24063699,-3.8800696e-05,-7.9022755e-07
0.00328509,-0.0254846,-9.81443,1.0,0.000123608,-5.03302e-06,-7.11226e-05,0.240637,-3.7471476e-05,2.4185315e-06
0.00373007,0.0180197,-9.81223,1.0,0.00011532,-8.60136e-06,-6.72321e-05,0.240637,-3.548959e-05,4.136343e-06
0.0036828,0.000254273,-9.80182,1.0,0.000113574,-9.26802e-06,-6.53192e-05,0.240637,-3.446025e-05,4.4573003e-06
-0.0157718,0.0138956,-9.81667,1.0,0.000113733,-9.36999e-06,-6.1485596e-05,0.240637,-3.2516193e-05,4.5065435e-06
0.0195424,-0.0221552,-9.80363,1.0,0.000109846,-1.53636e-05,-5.88252e-05,0.240637,-3.115544e-05,7.3913716e-06
0.00441243,0.00146007,-9.81983,1.0,0.000114266,-1.20945e-05,-6.16287e-05,0.240637,-3.2450545e-05,5.817728e-06
-0.0117632,0.01382,-9.82984,1.0,0.000111492,-5.46921e-06,-6.44202e-05,0.240637,-3.377393e-05,2.6290963e-06
0.00236926,0.0109597,-9.8101,1.0,0.000110747,-1.06469e-05,-6.61914e-05,0.240637,-3.4647957e-05,5.1209186e-06
0.00852711,0.00327173,-9.81398,1.0,0.00010924,-1.28072e-05,-7.24749e-05,0.240637,-3.7740167e-05,6.160341e-06
0.00739086,0.0167721,-9.81362,1.0,0.000115497,-1.39787e-05,-7.37677e-05,0.24063699,-3.848172e-05,6.7238207e-06
-0.0161398,-0.00220464,-9.81721,1.0,0.000113959,-1.48277995e-05,-7.85631e-05,0.24063699,-4.096344e-05,7.132255e-06
-0.00142687,-0.00895301,-9.82095,1.0,0.00011009,-1.22844995e-05,-8.16052e-05,0.24063699,-4.265772e-05,5.908215e-06
0.016608,0.00203299,-9.8101,1.0,0.000110766,-1.98917e-05,-8.29478e-05,0.24063699,-4.357017e-05,9.569253e-06
0.00553656,0.00539453,-9.82299,1.0,0.000110397,-2.1006499e-05,-8.71697e-05,0.24063699,-4.5896144e-05,1.01055775e-05
0.00171733,-0.00816492,-9.80901,1.0,0.000114557,-1.22143e-05,-8.43487e-05,0.24063699,-4.485114e-05,5.874083e-06
0.0364832,0.00850846,-9.8253,1.0,0.000117954,-6.02058e-06,-8.75987e-05,0.24063699,-4.673697e-05,2.8928735e-06
